#SysTm EventTmStmp Ori:x Ori:y Ori:z
186394069723366 1375062384434606875 0.9948718 -0.88538873 -0.40751714 
186394079703527 1375062384498449648 0.99109006 -0.8860913 -0.40917262 
186394090935025 1375062384561773623 0.9928049 -0.8842007 -0.40893078 
186394101037268 1375062384625616396 0.9923725 -0.88383347 -0.40875092 
186394143307984 1375062384688909853 0.99344814 -0.8849694 -0.40752667 
186394197115402 1375062384752752626 0.9943378 -0.88399875 -0.40672773 
186394262825763 1375062384816046084 0.9947661 -0.88229376 -0.40687427 
186394326277616 1375062384879858339 0.9943763 -0.8811011 -0.40782928 
186394386036505 1375062384943151796 0.9947599 -0.8804741 -0.40891266 
186394453547568 1375062385007055605 0.9973587 -0.8796575 -0.40936434 
186394522676214 1375062385070593203 0.9949779 -0.8786795 -0.41214532 
186394584632569 1375062385134161318 0.9913529 -0.87784076 -0.41604936 
186394649732522 1375062385197454775 0.9927408 -0.8765948 -0.41663015 
186394740988435 1375062385261267031 0.98846745 -0.87643 -0.41880432 
186394767937924 1375062385324560488 0.9868456 -0.87520653 -0.4214997 
186394831542381 1375062385388433779 0.983728 -0.8755935 -0.42312112 
186394895848805 1375062385451727236 0.979221 -0.8766612 -0.42585686 
186394959422741 1375062385515539492 0.9782214 -0.8768305 -0.42704475 
186395021989504 1375062385579075850 0.9766829 -0.87667453 -0.42848036 
186395085380317 1375062385642918624 0.9728862 -0.8774356 -0.43028334 
186395148771131 1375062385706181563 0.97211087 -0.8786808 -0.43039525 
186395214603573 1375062385770054854 0.97623223 -0.87849927 -0.4278522 
186395277841786 1375062385833348311 0.97881126 -0.87885964 -0.425602 
186395349686743 1375062385897160567 0.9763988 -0.8804201 -0.42655855 
186395404104566 1375062385960484542 0.9782913 -0.8830714 -0.4244866 
186395467312257 1375062386024327315 0.98066795 -0.8835352 -0.4226626 
186395530611509 1375062386087590255 0.98102665 -0.8833085 -0.42154154 
186395594215966 1375062386151463546 0.98294026 -0.88319445 -0.41956207 
186395659926327 1375062386214757003 0.98558223 -0.8822951 -0.4170423 
186395728108839 1375062386278904952 0.98690975 -0.8813086 -0.4153975 
186395787501483 1375062386341862716 0.99134165 -0.8806861 -0.41433126 
186395849366278 1375062386405811706 0.9946234 -0.8810943 -0.4130047 
186395912482408 1375062386469074646 0.9988022 -0.8810714 -0.41187808 
186395976819353 1375062386532917419 0.99411654 -0.8825118 -0.4131783 
186396053089763 1375062386596210876 0.99314964 -0.8834103 -0.4118727 
186396102807450 1375062386660023132 0.99934137 -0.8798149 -0.4062177 
186396173492632 1375062386723377624 1.0009556 -0.87699854 -0.4032923 
186396281565270 1375062386787189880 1.0000262 -0.8769003 -0.40344715 
186396331282958 1375062386850483337 1.0003111 -0.8761676 -0.4033041 
186396404074045 1375062386914295593 1.0042542 -0.87535614 -0.40267542 
186396445307068 1375062386977619567 1.0099384 -0.8742679 -0.40203977 
186396518372839 1375062387041462341 1.012327 -0.8737375 -0.40236905 
186396588233972 1375062387104725280 1.0141169 -0.87365395 -0.40225002 
186396633526205 1375062387168598571 1.0170366 -0.8736339 -0.40163353 
186396756309663 1375062387231861511 1.0181124 -0.87343353 -0.40242842 
186396805325381 1375062387295704284 1.0207694 -0.87405616 -0.40124723 
186396852143633 1375062387358997741 1.0207077 -0.87429774 -0.402011 
186396895482561 1375062387422871032 1.0218792 -0.8754849 -0.40050828 
186396963451430 1375062387486439148 1.0258281 -0.87547517 -0.39921555 
186397032488513 1375062387550007263 1.0259845 -0.87572455 -0.39934936 
186397100121657 1375062387613270202 1.0354478 -0.87463945 -0.39652643 
186397120143021 1375062387677082458 1.0353307 -0.8777621 -0.3971163 
186397183503314 1375062387740436950 1.0329634 -0.88093233 -0.39911705 
186397247351933 1375062387804310241 1.0338665 -0.8787337 -0.3992977 
186397316816300 1375062387867542663 1.0333855 -0.8765617 -0.3988848 
186397376727792 1375062387931415954 1.0312634 -0.8772625 -0.39966172 
186397484769911 1375062387994709411 1.0301145 -0.87708354 -0.40025595 
