#SysTm EventTmStmp Acc:x Acc:y Acc:z
186394063314088 1375062384433721865 2.3608093 7.8210144 5.7557373 
186394074698186 1375062384497289980 2.6107483 7.7638855 5.721222 
186394084678349 1375062384560888613 2.5750427 7.644867 5.9354553 
186394095940366 1375062384624456728 2.5143433 7.767456 5.617676 
186394137356511 1375062384688024843 2.3762817 7.901947 5.7724 
186394191804858 1375062384751592959 2.5345764 7.7305603 5.8069153 
186394254524222 1375062384815161074 2.5476685 7.7067566 5.856903 
186394318220238 1375062384878698671 2.5714722 7.691284 5.77359 
186394381580530 1375062384942266787 2.5345764 7.740082 5.7497864 
186394445520711 1375062385005865419 2.4917297 7.786499 5.861664 
186394509552454 1375062385069708193 2.5845642 7.7246094 5.7724 
186394573095868 1375062385133001650 2.6059875 7.613922 5.7259827 
186394636364599 1375062385196569765 2.55719 7.6996155 5.889038 
186394732442731 1375062385260107363 2.6202698 7.7567444 5.7878723 
186394762718940 1375062385323675478 2.6488342 7.6603394 5.850952 
186394826659122 1375062385387274111 2.6107483 7.701996 5.7950134 
186394890233056 1375062385450842226 2.6773987 7.6996155 5.761688 
186394953990114 1375062385514379824 2.6238403 7.6877136 5.8021545 
186395017319887 1375062385577978457 2.6643066 7.6686707 5.792633 
186395081137985 1375062385641728438 2.68573 7.6651 5.729553 
186395144467759 1375062385705296553 2.6559753 7.716278 5.7236023 
186395208285856 1375062385768895186 2.608368 7.701996 5.83667 
186395272226038 1375062385832463302 2.5940857 7.697235 5.8009644 
186395335281127 1375062385896000899 2.7345276 7.7067566 5.741455 
186395398702460 1375062385959599532 2.4595947 7.8721924 5.677185 
186395462245875 1375062386023167647 2.6440735 7.691284 5.818817 
186395525758769 1375062386086705245 2.5809937 7.7448425 5.6986084 
186395589607390 1375062386150303878 2.545288 7.780548 5.7521667 
186395653822252 1375062386213871993 2.5417175 7.761505 5.7902527 
186395717304628 1375062386277745284 2.589325 7.7329407 5.7819214 
186395781366889 1375062386340977706 2.5536194 7.740082 5.805725 
186395844269376 1375062386404606856 2.5072021 7.7448425 5.792633 
186395907354986 1375062386468189636 2.5155334 7.7436523 5.849762 
186395971661410 1375062386531757751 2.5357666 7.6805725 5.6236267 
186396043353764 1375062386595325866 2.5274353 7.767456 5.7188416 
186396098107313 1375062386658863464 2.422699 7.6996155 6.127075 
186396167968444 1375062386722492614 2.4750671 7.691284 5.816437 
186396276926174 1375062386786030212 2.5167236 7.7186584 5.785492 
186396323561304 1375062386849598327 2.5417175 7.6686707 5.8735657 
186396399648592 1375062386913135925 2.4822083 7.7460327 5.823578 
186396441308899 1375062386976734558 2.4953003 7.6877136 5.9223633 
186396514313630 1375062387040302673 2.538147 7.7055664 5.798584 
186396584449446 1375062387103840271 2.4726868 7.696045 5.8592834 
186396626994845 1375062387167438903 2.49411 7.7067566 5.875946 
186396752219933 1375062387230976501 2.5488586 7.6805725 5.8592834 
186396799404428 1375062387294544616 2.4346008 7.684143 5.869995 
