#SysTm EventTmStmp Light
290902932470515 1378837386836673690 5.0 
290903186827297 1378837387090946151 4.0 
290905475244816 1378837389379716963 5.0 
290911070758320 1378837394974306071 6.0 
290912094350568 1378837395991426432 5.0 
290913485560702 1378837397390090953 6.0 
290914137353772 1378837398025843367 7.0 
290914502896272 1378837398407297227 10.0 
290914756886811 1378837398661356065 12.0 
290914884217805 1378837398788675401 13.0 
290915138452505 1378837399042917344 14.0 
290915392900850 1378837399297250840 15.0 
290915647379715 1378837399551462266 16.0 
290916028579166 1378837399932901475 17.0 
290917300790367 1378837401204546914 18.0 
290917559023236 1378837401459551796 17.0 
290917683119070 1378837401586596474 18.0 
290918062853543 1378837401967303261 19.0 
290918190794944 1378837402094500527 18.0 
290918571536589 1378837402476025321 19.0 
290919590855985 1378837403493860160 20.0 
290919843045821 1378837403747430717 19.0 
290920359328440 1378837404255975639 17.0 
290920478663095 1378837404383111869 16.0 
290920607275946 1378837404510705863 13.0 
290920735369948 1378837404638025199 10.0 
290920865783499 1378837404765246956 8.0 
290921003216735 1378837404892230599 7.0 
290921368881316 1378837405273212044 6.0 
290922133966009 1378837406036806269 7.0 
290923021620519 1378837406926057978 6.0 
290923277503321 1378837407180788202 5.0 
290923405505764 1378837407308256131 4.0 
