#SysTm EventTmStmp Ori:x Ori:y Ori:z
290900834866364 1378837384574972112 0.7516499 -0.4411869 0.050151244 
290900871033004 1378837384765340764 0.7448963 -0.44165376 0.03908419 
290900987010420 1378837384829275091 0.7420649 -0.43709338 0.039633583 
290901027541475 1378837384892446477 0.7403686 -0.4344979 0.036907993 
290901058336530 1378837384956380803 0.74166805 -0.4303283 0.033770774 
290901122185149 1378837385019582708 0.7432842 -0.428509 0.033643793 
290901185026595 1378837385083759935 0.74409574 -0.42990902 0.03609116 
290901249607703 1378837385146900804 0.7441232 -0.42910513 0.034789354 
290901314585577 1378837385210926683 0.7437641 -0.4266708 0.030801602 
290901394579472 1378837385274067552 0.74379283 -0.4258388 0.028658777 
290901438071003 1378837385338032395 0.74357724 -0.42591512 0.028241303 
290901501400775 1378837385401173265 0.74329346 -0.42750016 0.030719575 
290901567385820 1378837385465168626 0.74296683 -0.42974764 0.03590673 
290901666943275 1378837385528340013 0.74248046 -0.4287633 0.039044652 
290901711045213 1378837385592304856 0.7448151 -0.42549765 0.040793706 
290901788841642 1378837385655445726 0.7469165 -0.42251572 0.039745487 
290901828579166 1378837385719441087 0.7463035 -0.4194841 0.03523941 
290901907657452 1378837385782581956 0.7459212 -0.41830707 0.033305153 
290902018995770 1378837385846577317 0.7471507 -0.4189771 0.032425307 
290902107596410 1378837385973728134 0.74737453 -0.42221475 0.021374052 
290902137079090 1378837386036869003 0.74366236 -0.41645408 0.016147481 
290902202911534 1378837386100864364 0.7414339 -0.41695893 0.014845574 
290902318492184 1378837386164035751 0.73628944 -0.41107127 0.008924967 
290902336682325 1378837386228000595 0.7303517 -0.39255425 -0.0035049457 
290902393602820 1378837386291171981 0.7279748 -0.37446642 -0.015467156 
290902461846374 1378837386355167343 0.72718555 -0.36777398 -0.019837221 
290902520567569 1378837386418277694 0.723356 -0.36508313 -0.019719135 
290902583134333 1378837386482273056 0.7196124 -0.36141625 -0.023417253 
290902688612739 1378837386545413925 0.71963334 -0.35613793 -0.03295881 
290902710740009 1378837386609409286 0.7181744 -0.3473839 -0.04389078 
290902772604805 1378837386672580673 0.71418804 -0.33728334 -0.047330342 
290902836758627 1378837386736545517 0.7138308 -0.3219944 -0.045655213 
290902899264349 1378837386799686386 0.7162221 -0.3040971 -0.04860288 
290902965371476 1378837386863681747 0.71744204 -0.29014757 -0.053139213 
290903027083668 1378837386926853134 0.71706724 -0.28434494 -0.050480932 
290903091084889 1378837386990817978 0.71626234 -0.28489178 -0.0476584 
290903155910159 1378837387053958847 0.71712524 -0.29591307 -0.04302947 
290903262365221 1378837387117954208 0.7179389 -0.32152426 -0.023036633 
290903281287851 1378837387181125595 0.7180719 -0.35122788 2.3326534E-4 
290903345166990 1378837387245090439 0.72719246 -0.37731534 0.022146637 
290903408374680 1378837387308261825 0.74610245 -0.3970154 0.048645176 
290903472345381 1378837387372226669 0.75859594 -0.41005263 0.06599634 
290903536834927 1378837387435398056 0.76324195 -0.41746736 0.07690738 
290903619575658 1378837387499362899 0.7665534 -0.41850975 0.08735571 
290903690230319 1378837387562534286 0.7682643 -0.41881227 0.09180497 
290903730486690 1378837387626772647 0.7683973 -0.41884744 0.09227491 
290903801324474 1378837387689944034 0.76802 -0.41694227 0.09050603 
290903899783197 1378837387753908877 0.7660761 -0.4152988 0.08760739 
290903916660962 1378837387817080264 0.76098067 -0.41310224 0.086659074 
290903986522094 1378837387881045108 0.7549128 -0.41169763 0.086506166 
290904045273810 1378837387944185977 0.7526121 -0.40975076 0.08704558 
290904109732836 1378837388008211856 0.752438 -0.40734708 0.08649837 
290904204010267 1378837388071383243 0.75363696 -0.40777433 0.08695549 
290904241092519 1378837388135348086 0.7550057 -0.40582505 0.0907198 
290904318736347 1378837388198519473 0.7546049 -0.40392017 0.09220647 
290904371597631 1378837388262453799 0.7541745 -0.40588295 0.09008649 
290904429006451 1378837388325625186 0.75413555 -0.40828553 0.08879473 
290904506253515 1378837388390428633 0.75315994 -0.40797517 0.088281184 
290904553071765 1378837388452806562 0.7516949 -0.40551677 0.08804323 
290904616523619 1378837388516771406 0.7506414 -0.4021017 0.085724436 
290904682691787 1378837388579942793 0.75067073 -0.40031567 0.08307159 
290904746693007 1378837388643907637 0.7513468 -0.40174776 0.08384336 
290904807153865 1378837388707079023 0.7517694 -0.40275508 0.085631825 
290904871399250 1378837388771043867 0.7524173 -0.40273318 0.08577511 
290904935064746 1378837388834215254 0.7527571 -0.4027299 0.08580557 
290904998241917 1378837388898180098 0.75126034 -0.4020572 0.08501134 
290905073688278 1378837388961382002 0.7521207 -0.402037 0.086515 
290905144678663 1378837389025316328 0.7517285 -0.40285856 0.08625344 
290905188261754 1378837389088457197 0.75139415 -0.40342623 0.08258574 
290905252293496 1378837389152452559 0.744545 -0.39759162 0.071507916 
290905316111595 1378837389215623945 0.7285643 -0.36894992 0.043621015 
290905380509580 1378837389279588789 0.7085103 -0.33266154 0.0137090655 
290905443228946 1378837389342760176 0.684002 -0.31689194 0.0034278783 
290905507047044 1378837389406725019 0.6662073 -0.31187648 -0.0014988069 
290905570346296 1378837389469865889 0.6612508 -0.3077785 -0.0031040066 
290905634683241 1378837389533861250 0.6591608 -0.3053347 -0.0017818741 
290905729601599 1378837389597063154 0.65792143 -0.3027736 -0.0029364917 
290905762380478 1378837389660966963 0.6569646 -0.30218753 -2.090981E-4 
290905828151882 1378837389724199385 0.65427506 -0.3024175 -0.0033910058 
290905889284187 1378837389788103193 0.6531567 -0.29992533 -0.012283843 
290905952827603 1378837389851274580 0.6541361 -0.29814813 -0.013927014 
290906017591832 1378837389915269941 0.65521055 -0.30143157 -0.005880119 
290906082508665 1378837389978593916 0.6558996 -0.2996379 -0.002939598 
290906142603278 1378837390042587925 0.65634817 -0.29553896 -0.0053949067 
290906211396196 1378837390105759312 0.6560825 -0.2969702 -0.0017425078 
290906271979136 1378837390169693638 0.6542428 -0.2969346 -7.253861E-4 
290906347150813 1378837390232895542 0.6526969 -0.29536632 -0.004397707 
290906397784110 1378837390296860386 0.6527214 -0.2958327 9.2255266E-4 
290906471643412 1378837390360062290 0.6508367 -0.29389432 0.0030817278 
290906527312570 1378837390423996616 0.64870334 -0.29618895 0.004128985 
290906587376664 1378837390487168003 0.6472759 -0.2982467 0.0047183703 
290906652873383 1378837390551163364 0.6469958 -0.29703093 -9.6189586E-5 
290906717332410 1378837390614334751 0.6476767 -0.29920614 0.0015526708 
290906778312113 1378837390678269077 0.6473795 -0.30233672 0.005862741 
290906845334850 1378837390741470981 0.6487709 -0.29964492 0.005225958 
290906930975015 1378837390805466343 0.64958173 -0.29841608 0.0041186837 
290906970987224 1378837390868621806 0.64952826 -0.30231366 0.009624862 
290907035629372 1378837390932586650 0.65043646 -0.30092847 0.011952958 
290907096425954 1378837390995758037 0.651786 -0.29876631 0.00960932 
290907160457696 1378837391059722881 0.6527229 -0.29963818 0.009618479 
290907224642039 1378837391122894267 0.65264 -0.30116132 0.0104961125 
290907287483485 1378837391186859111 0.65221214 -0.30294132 0.01238455 
290907351789909 1378837391250061015 0.6504979 -0.30341423 0.013262773 
290907415058641 1378837391314025859 0.6507191 -0.3020428 0.012829445 
290907480860564 1378837391377166728 0.6517254 -0.3023782 0.011625366 
290907542908481 1378837391441162090 0.65071845 -0.3053811 0.011204052 
290907604834317 1378837391504272441 0.6502203 -0.3071954 0.01328836 
290907671734973 1378837391568267802 0.6499516 -0.30970716 0.018816918 
290907734179656 1378837391631408672 0.64794236 -0.31353155 0.02983557 
290907798760763 1378837391695404033 0.64594626 -0.31442118 0.03542264 
290907859893068 1378837391758666972 0.64615273 -0.31304723 0.03109325 
290907926915806 1378837391822540263 0.6467899 -0.31440762 0.028410198 
290907989421528 1378837391885742168 0.64533395 -0.31761444 0.028007144 
290908107169125 1378837391949707011 0.6370093 -0.33102414 0.031288933 
290908118461663 1378837392012847881 0.6227953 -0.36079812 0.060671177 
290908176664012 1378837392076812724 0.6019195 -0.3878988 0.09813812 
290908239902225 1378837392139984111 0.5862519 -0.41023168 0.12867397 
290908304391771 1378837392203948955 0.5776129 -0.42764434 0.1542794 
290908368728717 1378837392267089824 0.5702638 -0.4293893 0.15599574 
290908438803491 1378837392331085185 0.56418234 -0.41536906 0.12933022 
290908497860411 1378837392394256572 0.5649043 -0.3974721 0.096666545 
290908559786246 1378837392458282451 0.56972194 -0.39017236 0.082411185 
290908624519957 1378837392521539312 0.568119 -0.38618758 0.07419146 
290908719346754 1378837392585534674 0.5662832 -0.383369 0.07220763 
290908770132653 1378837392648675543 0.56961673 -0.38417408 0.0797842 
290908814661876 1378837392712609869 0.5718664 -0.38275695 0.08058498 
290908877320201 1378837392775903326 0.5726158 -0.38398632 0.08255408 
290908945136468 1378837392839837652 0.57489246 -0.3826023 0.086087614 
290909007275946 1378837392902917486 0.57782257 -0.3757492 0.08450982 
290909069445944 1378837392966912848 0.5803997 -0.3700091 0.0825843 
290909131371781 1378837393030084234 0.5826148 -0.36559752 0.08030227 
290909195006757 1378837393094049078 0.5819962 -0.36310494 0.07481116 
290909260717118 1378837393157189947 0.5793952 -0.3640879 0.0704456 
290909325054062 1378837393221185309 0.5781471 -0.3645122 0.06712132 
290909385606481 1378837393284431360 0.5783806 -0.363355 0.0647916 
290909448417409 1378837393348426721 0.578093 -0.36444405 0.064409 
290909512784873 1378837393411598108 0.57729113 -0.36708105 0.064952314 
290909575931524 1378837393475562951 0.57825506 -0.37033373 0.071033835 
290909649668743 1378837393538734338 0.57902527 -0.36779675 0.0708836 
290909706802880 1378837393602699182 0.5797558 -0.3640033 0.06654094 
290909768576115 1378837393665870569 0.5801346 -0.36435902 0.069351695 
